Date,Open,High,Low,Close
1992-09-25,1002.4,1002.4,1002.4,1002.4
1992-09-28,972.74,972.74,972.74,972.74
1992-09-29,970.13,970.13,970.13,970.13
1992-09-30,968.58,968.58,968.58,968.58
1992-10-01,958.97,958.97,958.97,958.97
1992-10-02,971.11,971.11,971.11,971.11
1992-10-05,920.65,920.65,920.65,920.65
1992-10-06,928.88,928.88,928.88,928.88
1992-10-07,931.96,931.96,931.96,931.96
1992-10-08,945.27,945.27,945.27,945.27
1992-10-09,952.37,952.37,952.37,952.37
1992-10-12,954.1,954.1,954.1,954.1
1992-10-13,959.87,959.87,959.87,959.87
1992-10-14,956.22,956.22,956.22,956.22
1992-10-15,950.13,950.13,950.13,950.13
1992-10-16,955.48,955.48,955.48,955.48
1992-10-19,953.12,953.12,953.12,953.12
1992-10-20,977.87,977.87,977.87,977.87
1992-10-21,962.91,962.91,962.91,962.91
1992-10-22,975.9,975.9,975.9,975.9
1992-10-23,988.52,988.52,988.52,988.52
1992-10-26,991.92,991.92,991.92,991.92
1992-10-27,988.47,988.47,988.47,988.47
1992-10-28,983.96,983.96,983.96,983.96
1992-10-29,978.65,978.65,978.65,978.65
1992-10-30,980.05,980.05,980.05,980.05
1992-11-02,979.79,979.79,979.79,979.79
1992-11-03,987.1,987.1,987.1,987.1
1992-11-04,987.65,987.65,987.65,987.65
1992-11-05,983.46,983.46,983.46,983.46
1992-11-06,978.72,978.72,978.72,978.72
1992-11-09,988.19,988.19,988.19,988.19
1992-11-10,999.19,999.19,999.19,999.19
1992-11-11,999.69,999.69,999.69,999.69
1992-11-12,1003.02,1003.02,1003.02,1003.02
1992-11-13,1008.47,1008.47,1008.47,1008.47
1992-11-16,1004.94,1004.94,1004.94,1004.94
1992-11-17,1007.38,1007.38,1007.38,1007.38
1992-11-18,1010.77,1010.77,1010.77,1010.77
1992-11-19,1006.1,1006.1,1006.1,1006.1
1992-11-20,993.55,993.55,993.55,993.55
1992-11-23,994.66,994.66,994.66,994.66
1992-11-24,997.83,997.83,997.83,997.83
1992-11-25,998.69,998.69,998.69,998.69
1992-11-26,999.34,999.34,999.34,999.34
1992-11-27,1009.72,1009.72,1009.72,1009.72
1992-11-30,1012.37,1012.37,1012.37,1012.37
1992-12-01,1010.7,1010.7,1010.7,1010.7
1992-12-02,1005.95,1005.95,1005.95,1005.95
1992-12-03,1005.95,1005.95,1005.95,1005.95
1992-12-04,1004.67,1004.67,1004.67,1004.67
1992-12-07,1010.94,1010.94,1010.94,1010.94
1992-12-08,1001.4,1001.4,1001.4,1001.4
1992-12-09,1003.7,1003.7,1003.7,1003.7
1992-12-10,993.97,993.97,993.97,993.97
1992-12-11,989.86,989.86,989.86,989.86
1992-12-14,987.01,987.01,987.01,987.01
1992-12-15,988.15,988.15,988.15,988.15
1992-12-16,977.95,977.95,977.95,977.95
1992-12-17,988.38,988.38,988.38,988.38
1992-12-18,1000.43,1000.43,1000.43,1000.43
1992-12-21,1014.45,1014.45,1014.45,1014.45
1992-12-22,1023.98,1023.98,1023.98,1023.98
1992-12-23,1025.51,1025.51,1025.51,1025.51
1992-12-24,1031.59,1031.59,1031.59,1031.59
1992-12-25,1031.99,1031.99,1031.99,1031.99
1992-12-28,1025.32,1025.32,1025.32,1025.32
1992-12-29,1040.9,1040.9,1040.9,1040.9
1992-12-30,1034.45,1034.45,1034.45,1034.45
1992-12-31,1033.51,1033.51,1033.51,1033.51
1993-01-01,1033.51,1033.51,1033.51,1033.51
1993-01-04,1028.81,1028.81,1028.81,1028.81
1993-01-05,1039.76,1039.76,1039.76,1039.76
1993-01-06,1039.67,1039.67,1039.67,1039.67
1993-01-07,1034.24,1034.24,1034.24,1034.24
1993-01-08,1027.8,1027.8,1027.8,1027.8
1993-01-11,1014.66,1014.66,1014.66,1014.66
1993-01-12,1017.84,1017.84,1017.84,1017.84
1993-01-13,1016.11,1016.11,1016.11,1016.11
1993-01-14,1023.19,1023.19,1023.19,1023.19
1993-01-15,1036.54,1036.54,1036.54,1036.54
1993-01-18,1047.05,1047.05,1047.05,1047.05
1993-01-19,1047.03,1047.03,1047.03,1047.03
1993-01-20,1046.62,1046.62,1046.62,1046.62
1993-01-21,1048.36,1048.36,1048.36,1048.36
1993-01-22,1051.29,1051.29,1051.29,1051.29
1993-01-25,1034.69,1034.69,1034.69,1034.69
1993-01-26,1045.07,1045.07,1045.07,1045.07
1993-01-27,1037.13,1037.13,1037.13,1037.13
1993-01-28,1038.88,1038.88,1038.88,1038.88
1993-01-29,1043.55,1043.55,1043.55,1043.55
1993-02-01,1051.34,1051.34,1051.34,1051.34
1993-02-02,1054.58,1054.58,1054.58,1054.58
1993-02-03,1072.46,1072.46,1072.46,1072.46
1993-02-04,1079.36,1079.36,1079.36,1079.36
1993-02-05,1097.01,1097.01,1097.01,1097.01
1993-02-08,1101.94,1101.94,1101.94,1101.94
1993-02-09,1094.13,1094.13,1094.13,1094.13
1993-02-10,1095.43,1095.43,1095.43,1095.43
1993-02-11,1101.06,1101.06,1101.06,1101.06
1993-02-12,1099.46,1099.46,1099.46,1099.46
1993-02-15,1106.34,1106.34,1106.34,1106.34
1993-02-16,1098.08,1098.08,1098.08,1098.08
1993-02-17,1096.6,1096.6,1096.6,1096.6
1993-02-18,1109.86,1109.86,1109.86,1109.86
1993-02-19,1112.21,1112.21,1112.21,1112.21
1993-02-22,1118.75,1118.75,1118.75,1118.75
1993-02-23,1111.42,1111.42,1111.42,1111.42
1993-02-24,1109.4,1109.4,1109.4,1109.4
1993-02-25,1112.65,1112.65,1112.65,1112.65
1993-02-26,1128.36,1128.36,1128.36,1128.36
1993-03-01,1140.59,1140.59,1140.59,1140.59
1993-03-02,1139.91,1139.91,1139.91,1139.91
1993-03-03,1141.15,1141.15,1141.15,1141.15
1993-03-04,1138.23,1138.23,1138.23,1138.23
1993-03-05,1141.56,1141.56,1141.56,1141.56
1993-03-08,1146.06,1146.06,1146.06,1146.06
1993-03-09,1148.63,1148.63,1148.63,1148.63
1993-03-10,1147.44,1147.44,1147.44,1147.44
1993-03-11,1148.35,1148.35,1148.35,1148.35
1993-03-12,1135.92,1135.92,1135.92,1135.92
1993-03-15,1139.06,1139.06,1139.06,1139.06
1993-03-16,1135.51,1135.51,1135.51,1135.51
1993-03-17,1130.76,1130.76,1130.76,1130.76
1993-03-18,1133.46,1133.46,1133.46,1133.46
1993-03-19,1135.09,1135.09,1135.09,1135.09
1993-03-22,1118.33,1118.33,1118.33,1118.33
1993-03-23,1118.76,1118.76,1118.76,1118.76
1993-03-24,1119.93,1119.93,1119.93,1119.93
1993-03-25,1127.34,1127.34,1127.34,1127.34
1993-03-26,1130.78,1130.78,1130.78,1130.78
1993-03-29,1136.44,1136.44,1136.44,1136.44
1993-03-30,1139.72,1139.72,1139.72,1139.72
1993-03-31,1140.82,1140.82,1140.82,1140.82
1993-04-01,1130.04,1130.04,1130.04,1130.04
1993-04-02,1122.92,1122.92,1122.92,1122.92
1993-04-05,1119.36,1119.36,1119.36,1119.36
1993-04-06,1126.34,1126.34,1126.34,1126.34
1993-04-07,1123.45,1123.45,1123.45,1123.45
1993-04-08,1130.13,1130.13,1130.13,1130.13
1993-04-09,1127.08,1127.08,1127.08,1127.08
1993-04-12,1126.34,1126.34,1126.34,1126.34
1993-04-13,1139.77,1139.77,1139.77,1139.77
1993-04-14,1138.3,1138.3,1138.3,1138.3
1993-04-15,1135.2,1135.2,1135.2,1135.2
1993-04-16,1138.89,1138.89,1138.89,1138.89
1993-04-19,1142.12,1142.12,1142.12,1142.12
1993-04-20,1136.21,1136.21,1136.21,1136.21
1993-04-21,1127.24,1127.24,1127.24,1127.24
1993-04-22,1130.8,1130.8,1130.8,1130.8
1993-04-23,1123.68,1123.68,1123.68,1123.68
1993-04-26,1121.77,1121.77,1121.77,1121.77
1993-04-27,1121.59,1121.59,1121.59,1121.59
1993-04-28,1120.58,1120.58,1120.58,1120.58
1993-04-29,1109.83,1109.83,1109.83,1109.83
1993-04-30,1114.25,1114.25,1114.25,1114.25
1993-05-03,1117.22,1117.22,1117.22,1117.22
1993-05-04,1116.43,1116.43,1116.43,1116.43
1993-05-05,1115.33,1115.33,1115.33,1115.33
1993-05-06,1113.33,1113.33,1113.33,1113.33
1993-05-07,1103.06,1103.06,1103.06,1103.06
1993-05-10,1103.24,1103.24,1103.24,1103.24
1993-05-11,1103.51,1103.51,1103.51,1103.51
1993-05-12,1107.86,1107.86,1107.86,1107.86
1993-05-13,1122.14,1122.14,1122.14,1122.14
1993-05-14,1113.78,1113.78,1113.78,1113.78
1993-05-17,1106.7,1106.7,1106.7,1106.7
1993-05-18,1108.23,1108.23,1108.23,1108.23
1993-05-19,1106.5,1106.5,1106.5,1106.5
1993-05-20,1104.22,1104.22,1104.22,1104.22
1993-05-21,1102.94,1102.94,1102.94,1102.94
1993-05-24,1107.2,1107.2,1107.2,1107.2
1993-05-25,1115.34,1115.34,1115.34,1115.34
1993-05-26,1113.38,1113.38,1113.38,1113.38
1993-05-27,1117.93,1117.93,1117.93,1117.93
1993-05-28,1113.7,1113.7,1113.7,1113.7
1993-05-31,1113.68,1113.68,1113.68,1113.68
1993-06-01,1107.38,1107.38,1107.38,1107.38
1993-06-02,1110.22,1110.22,1110.22,1110.22
1993-06-03,1110.47,1110.47,1110.47,1110.47
1993-06-04,1109.2,1109.2,1109.2,1109.2
1993-06-07,1114.59,1114.59,1114.59,1114.59
1993-06-08,1118.2,1118.2,1118.2,1118.2
1993-06-09,1129.83,1129.83,1129.83,1129.83
1993-06-10,1131.03,1131.03,1131.03,1131.03
1993-06-11,1136.25,1136.25,1136.25,1136.25
1993-06-14,1138.45,1138.45,1138.45,1138.45
1993-06-15,1131.08,1131.08,1131.08,1131.08
1993-06-16,1136.87,1136.87,1136.87,1136.87
1993-06-17,1134.49,1134.49,1134.49,1134.49
1993-06-18,1140.78,1140.78,1140.78,1140.78
1993-06-21,1144.34,1144.34,1144.34,1144.34
1993-06-22,1157.33,1157.33,1157.33,1157.33
1993-06-23,1157.26,1157.26,1157.26,1157.26
1993-06-24,1153.37,1153.37,1153.37,1153.37
1993-06-25,1153.83,1153.83,1153.83,1153.83
1993-06-28,1161.96,1161.96,1161.96,1161.96
1993-06-29,1156.5,1156.5,1156.5,1156.5
1993-06-30,1157.58,1157.58,1157.58,1157.58
1993-07-01,1156.84,1156.84,1156.84,1156.84
1993-07-02,1147.51,1147.51,1147.51,1147.51
1993-07-05,1144.93,1144.93,1144.93,1144.93
1993-07-06,1147.62,1147.62,1147.62,1147.62
1993-07-07,1154.35,1154.35,1154.35,1154.35
1993-07-08,1181.25,1181.25,1181.25,1181.25
1993-07-09,1186.77,1186.77,1186.77,1186.77
1993-07-12,1190.42,1190.42,1190.42,1190.42
1993-07-13,1187.02,1187.02,1187.02,1187.02
1993-07-14,1187.25,1187.25,1187.25,1187.25
1993-07-15,1191.95,1191.95,1191.95,1191.95
1993-07-16,1190.28,1190.28,1190.28,1190.28
1993-07-19,1195.4,1195.4,1195.4,1195.4
1993-07-20,1192.38,1192.38,1192.38,1192.38
1993-07-21,1181.09,1181.09,1181.09,1181.09
1993-07-22,1186.64,1186.64,1186.64,1186.64
1993-07-23,1194.61,1194.61,1194.61,1194.61
1993-07-26,1202.53,1202.53,1202.53,1202.53
1993-07-27,1202.27,1202.27,1202.27,1202.27
1993-07-28,1201.89,1201.89,1201.89,1201.89
1993-07-29,1214.8,1214.8,1214.8,1214.8
1993-07-30,1236.14,1236.14,1236.14,1236.14
1993-08-02,1245.89,1245.89,1245.89,1245.89
1993-08-03,1241.47,1241.47,1241.47,1241.47
1993-08-04,1244.39,1244.39,1244.39,1244.39
1993-08-05,1242.77,1242.77,1242.77,1242.77
1993-08-06,1247.11,1247.11,1247.11,1247.11
1993-08-09,1260.27,1260.27,1260.27,1260.27
1993-08-10,1253.82,1253.82,1253.82,1253.82
1993-08-11,1270.63,1270.63,1270.63,1270.63
1993-08-12,1266.59,1266.59,1266.59,1266.59
1993-08-13,1269.49,1269.49,1269.49,1269.49
1993-08-16,1273.5,1273.5,1273.5,1273.5
1993-08-17,1275.57,1275.57,1275.57,1275.57
1993-08-18,1293.3,1293.3,1293.3,1293.3
1993-08-19,1299.07,1299.07,1299.07,1299.07
1993-08-20,1287.25,1287.25,1287.25,1287.25
1993-08-23,1280.01,1280.01,1280.01,1280.01
1993-08-24,1284.42,1284.42,1284.42,1284.42
1993-08-25,1304.85,1304.85,1304.85,1304.85
1993-08-26,1302.86,1302.86,1302.86,1302.86
1993-08-27,1308.24,1308.24,1308.24,1308.24
1993-08-30,1317.64,1317.64,1317.64,1317.64
1993-08-31,1321.88,1321.88,1321.88,1321.88
1993-09-01,1307.58,1307.58,1307.58,1307.58
1993-09-02,1307.92,1307.92,1307.92,1307.92
1993-09-03,1307.61,1307.61,1307.61,1307.61
1993-09-06,1297.08,1297.08,1297.08,1297.08
1993-09-07,1287.05,1287.05,1287.05,1287.05
1993-09-08,1278.79,1278.79,1278.79,1278.79
1993-09-09,1276.85,1276.85,1276.85,1276.85
1993-09-10,1271.75,1271.75,1271.75,1271.75
1993-09-13,1270.08,1270.08,1270.08,1270.08
1993-09-14,1277.9,1277.9,1277.9,1277.9
1993-09-15,1261.46,1261.46,1261.46,1261.46
1993-09-16,1256.55,1256.55,1256.55,1256.55
1993-09-17,1267.02,1267.02,1267.02,1267.02
1993-09-20,1279.08,1279.08,1279.08,1279.08
1993-09-21,1275.84,1275.84,1275.84,1275.84
1993-09-22,1266.05,1266.05,1266.05,1266.05
1993-09-23,1267.75,1267.75,1267.75,1267.75
1993-09-24,1263.38,1263.38,1263.38,1263.38
1993-09-27,1281.61,1281.61,1281.61,1281.61
1993-09-28,1283.62,1283.62,1283.62,1283.62
1993-09-29,1279.85,1279.85,1279.85,1279.85
1993-09-30,1285.92,1285.92,1285.92,1285.92
1993-10-01,1287.49,1287.49,1287.49,1287.49
1993-10-04,1293.23,1293.23,1293.23,1293.23
1993-10-05,1313.89,1313.89,1313.89,1313.89
1993-10-06,1322.78,1322.78,1322.78,1322.78
1993-10-07,1321.29,1321.29,1321.29,1321.29
1993-10-08,1336.44,1336.44,1336.44,1336.44
1993-10-11,1320.14,1320.14,1320.14,1320.14
1993-10-12,1315.69,1315.69,1315.69,1315.69
1993-10-13,1314.41,1314.41,1314.41,1314.41
1993-10-14,1313.68,1313.68,1313.68,1313.68
1993-10-15,1326.15,1326.15,1326.15,1326.15
1993-10-18,1339.69,1339.69,1339.69,1339.69
1993-10-19,1335.07,1335.07,1335.07,1335.07
1993-10-20,1342.11,1342.11,1342.11,1342.11
1993-10-21,1351.2,1351.2,1351.2,1351.2
1993-10-22,1366.84,1366.84,1366.84,1366.84
1993-10-25,1369.39,1369.39,1369.39,1369.39
1993-10-26,1361.37,1361.37,1361.37,1361.37
1993-10-27,1349.74,1349.74,1349.74,1349.74
1993-10-28,1353.7,1353.7,1353.7,1353.7
1993-10-29,1359.41,1359.41,1359.41,1359.41
1993-11-01,1360.77,1360.77,1360.77,1360.77
1993-11-02,1367.39,1367.39,1367.39,1367.39
1993-11-03,1364.93,1364.93,1364.93,1364.93
1993-11-04,1353.48,1353.48,1353.48,1353.48
1993-11-05,1323.35,1323.35,1323.35,1323.35
1993-11-08,1322.96,1322.96,1322.96,1322.96
1993-11-09,1329.71,1329.71,1329.71,1329.71
1993-11-10,1320.77,1320.77,1320.77,1320.77
1993-11-11,1318.93,1318.93,1318.93,1318.93
1993-11-12,1316.41,1316.41,1316.41,1316.41
1993-11-15,1329.77,1329.77,1329.77,1329.77
1993-11-16,1330.29,1330.29,1330.29,1330.29
1993-11-17,1336.67,1336.67,1336.67,1336.67
1993-11-18,1345.02,1345.02,1345.02,1345.02
1993-11-19,1340.76,1340.76,1340.76,1340.76
1993-11-22,1310.32,1310.32,1310.32,1310.32
1993-11-23,1303.98,1303.98,1303.98,1303.98
1993-11-24,1304.92,1304.92,1304.92,1304.92
1993-11-25,1319.41,1319.41,1319.41,1319.41
1993-11-26,1324.02,1324.02,1324.02,1324.02
1993-11-29,1322.54,1322.54,1322.54,1322.54
1993-11-30,1326.28,1326.28,1326.28,1326.28
1993-12-01,1347.38,1347.38,1347.38,1347.38
1993-12-02,1356.17,1356.17,1356.17,1356.17
1993-12-03,1363.86,1363.86,1363.86,1363.86
1993-12-06,1368.98,1368.98,1368.98,1368.98
1993-12-07,1371.06,1371.06,1371.06,1371.06
1993-12-08,1385.54,1385.54,1385.54,1385.54
1993-12-09,1395.19,1395.19,1395.19,1395.19
1993-12-10,1385.03,1385.03,1385.03,1385.03
1993-12-13,1388.06,1388.06,1388.06,1388.06
1993-12-14,1371.28,1371.28,1371.28,1371.28
1993-12-15,1364.39,1364.39,1364.39,1364.39
1993-12-16,1374.58,1374.58,1374.58,1374.58
1993-12-17,1385.53,1385.53,1385.53,1385.53
1993-12-20,1398.71,1398.71,1398.71,1398.71
1993-12-21,1402.55,1402.55,1402.55,1402.55
1993-12-22,1410.18,1410.18,1410.18,1410.18
1993-12-23,1421.32,1421.32,1421.32,1421.32
1993-12-24,1421.46,1421.46,1421.46,1421.46
1993-12-27,1433.22,1433.22,1433.22,1433.22
1993-12-28,1425.08,1425.08,1425.08,1425.08
1993-12-29,1420.37,1420.37,1420.37,1420.37
1993-12-30,1431.63,1431.63,1431.63,1431.63
1993-12-31,1433.34,1433.34,1433.34,1433.34
1994-01-03,1440.91,1440.91,1440.91,1440.91
1994-01-04,1436.03,1436.03,1436.03,1436.03
1994-01-05,1424.89,1424.89,1424.89,1424.89
1994-01-06,1429.78,1429.78,1429.78,1429.78
1994-01-07,1433.71,1433.71,1433.71,1433.71
1994-01-10,1438.03,1438.03,1438.03,1438.03
1994-01-11,1440.3,1440.3,1440.3,1440.3
1994-01-12,1420.37,1420.37,1420.37,1420.37
1994-01-13,1401.53,1401.53,1401.53,1401.53
1994-01-14,1406.11,1406.11,1406.11,1406.11
1994-01-17,1403.61,1403.61,1403.61,1403.61
1994-01-18,1408.49,1408.49,1408.49,1408.49
1994-01-19,1421.76,1421.76,1421.76,1421.76
1994-01-20,1413.34,1413.34,1413.34,1413.34
1994-01-21,1403.16,1403.16,1403.16,1403.16
1994-01-24,1409.51,1409.51,1409.51,1409.51
1994-01-25,1418.52,1418.52,1418.52,1418.52
1994-01-26,1421.35,1421.35,1421.35,1421.35
1994-01-27,1422.43,1422.43,1422.43,1422.43
1994-01-28,1436.71,1436.71,1436.71,1436.71
1994-01-31,1456.88,1456.88,1456.88,1456.88
1994-02-01,1453.55,1453.55,1453.55,1453.55
1994-02-02,1459.27,1459.27,1459.27,1459.27
1994-02-03,1447.44,1447.44,1447.44,1447.44
1994-02-04,1444.99,1444.99,1444.99,1444.99
1994-02-07,1415.52,1415.52,1415.52,1415.52
1994-02-08,1433.9,1433.9,1433.9,1433.9
1994-02-09,1429.25,1429.25,1429.25,1429.25
1994-02-10,1433.5,1433.5,1433.5,1433.5
1994-02-11,1422.66,1422.66,1422.66,1422.66
1994-02-14,1418.12,1418.12,1418.12,1418.12
1994-02-15,1422.12,1422.12,1422.12,1422.12
1994-02-16,1428.76,1428.76,1428.76,1428.76
1994-02-17,1433.04,1433.04,1433.04,1433.04
1994-02-18,1432.03,1432.03,1432.03,1432.03
1994-02-21,1412.26,1412.26,1412.26,1412.26
1994-02-22,1406.44,1406.44,1406.44,1406.44
1994-02-23,1419.19,1419.19,1419.19,1419.19
1994-02-24,1390.34,1390.34,1390.34,1390.34
1994-02-25,1381.66,1381.66,1381.66,1381.66
1994-02-28,1396.06,1396.06,1396.06,1396.06
1994-03-01,1374.03,1374.03,1374.03,1374.03
1994-03-02,1347.84,1347.84,1347.84,1347.84
1994-03-03,1360.09,1360.09,1360.09,1360.09
1994-03-04,1372.0,1372.0,1372.0,1372.0
1994-03-07,1396.36,1396.36,1396.36,1396.36
1994-03-08,1398.47,1398.47,1398.47,1398.47
1994-03-09,1387.76,1387.76,1387.76,1387.76
1994-03-10,1393.91,1393.91,1393.91,1393.91
1994-03-11,1380.04,1380.04,1380.04,1380.04
1994-03-14,1402.91,1402.91,1402.91,1402.91
1994-03-15,1418.62,1418.62,1418.62,1418.62
1994-03-16,1414.77,1414.77,1414.77,1414.77
1994-03-17,1417.33,1417.33,1417.33,1417.33
1994-03-18,1404.37,1404.37,1404.37,1404.37
1994-03-21,1391.96,1391.96,1391.96,1391.96
1994-03-22,1390.01,1390.01,1390.01,1390.01
1994-03-23,1397.12,1397.12,1397.12,1397.12
1994-03-24,1383.47,1383.47,1383.47,1383.47
1994-03-25,1369.6,1369.6,1369.6,1369.6
1994-03-28,1385.36,1385.36,1385.36,1385.36
1994-03-29,1383.0,1383.0,1383.0,1383.0
1994-03-30,1367.86,1367.86,1367.86,1367.86
1994-03-31,1365.74,1365.74,1365.74,1365.74
1994-04-01,1368.12,1368.12,1368.12,1368.12
1994-04-04,1364.65,1364.65,1364.65,1364.65
1994-04-05,1373.5,1373.5,1373.5,1373.5
1994-04-06,1394.06,1394.06,1394.06,1394.06
1994-04-07,1399.86,1399.86,1399.86,1399.86
1994-04-08,1407.45,1407.45,1407.45,1407.45
1994-04-11,1425.69,1425.69,1425.69,1425.69
1994-04-12,1429.36,1429.36,1429.36,1429.36
1994-04-13,1425.17,1425.17,1425.17,1425.17
1994-04-14,1417.49,1417.49,1417.49,1417.49
1994-04-15,1424.74,1424.74,1424.74,1424.74
1994-04-18,1421.75,1421.75,1421.75,1421.75
1994-04-19,1400.29,1400.29,1400.29,1400.29
1994-04-20,1396.54,1396.54,1396.54,1396.54
1994-04-21,1393.58,1393.58,1393.58,1393.58
1994-04-22,1415.98,1415.98,1415.98,1415.98
1994-04-25,1408.35,1408.35,1408.35,1408.35
1994-04-26,1427.08,1427.08,1427.08,1427.08
1994-04-27,1436.48,1436.48,1436.48,1436.48
1994-04-28,1431.79,1431.79,1431.79,1431.79
1994-04-29,1427.37,1427.37,1427.37,1427.37
1994-05-02,1432.21,1432.21,1432.21,1432.21
1994-05-03,1428.69,1428.69,1428.69,1428.69
1994-05-04,1414.59,1414.59,1414.59,1414.59
1994-05-05,1414.68,1414.68,1414.68,1414.68
1994-05-06,1425.01,1425.01,1425.01,1425.01
1994-05-09,1413.35,1413.35,1413.35,1413.35
1994-05-10,1429.21,1429.21,1429.21,1429.21
1994-05-11,1431.48,1431.48,1431.48,1431.48
1994-05-12,1433.57,1433.57,1433.57,1433.57
1994-05-13,1437.29,1437.29,1437.29,1437.29
1994-05-16,1437.63,1437.63,1437.63,1437.63
1994-05-17,1440.05,1440.05,1440.05,1440.05
1994-05-18,1441.33,1441.33,1441.33,1441.33
1994-05-19,1434.04,1434.04,1434.04,1434.04
1994-05-20,1425.53,1425.53,1425.53,1425.53
1994-05-23,1421.0,1421.0,1421.0,1421.0
1994-05-24,1400.81,1400.81,1400.81,1400.81
1994-05-25,1381.18,1381.18,1381.18,1381.18
1994-05-26,1371.98,1371.98,1371.98,1371.98
1994-05-27,1365.66,1365.66,1365.66,1365.66
1994-05-30,1363.29,1363.29,1363.29,1363.29
1994-05-31,1358.74,1358.74,1358.74,1358.74
1994-06-01,1348.31,1348.31,1348.31,1348.31
1994-06-02,1355.0,1355.0,1355.0,1355.0
1994-06-03,1364.1,1364.1,1364.1,1364.1
1994-06-06,1372.67,1372.67,1372.67,1372.67
1994-06-07,1364.9,1364.9,1364.9,1364.9
1994-06-08,1370.33,1370.33,1370.33,1370.33
1994-06-09,1362.82,1362.82,1362.82,1362.82
1994-06-10,1368.07,1368.07,1368.07,1368.07
1994-06-13,1347.58,1347.58,1347.58,1347.58
1994-06-14,1339.28,1339.28,1339.28,1339.28
1994-06-15,1334.64,1334.64,1334.64,1334.64
1994-06-16,1320.83,1320.83,1320.83,1320.83
1994-06-17,1315.61,1315.61,1315.61,1315.61
1994-06-20,1278.38,1278.38,1278.38,1278.38
1994-06-21,1272.0,1272.0,1272.0,1272.0
1994-06-22,1285.93,1285.93,1285.93,1285.93
1994-06-23,1306.64,1306.64,1306.64,1306.64
1994-06-24,1290.51,1290.51,1290.51,1290.51
1994-06-27,1278.8,1278.8,1278.8,1278.8
1994-06-28,1289.22,1289.22,1289.22,1289.22
1994-06-29,1299.5,1299.5,1299.5,1299.5
1994-06-30,1284.6,1284.6,1284.6,1284.6
1994-07-01,1286.27,1286.27,1286.27,1286.27
1994-07-04,1288.94,1288.94,1288.94,1288.94
1994-07-05,1286.05,1286.05,1286.05,1286.05
1994-07-06,1287.28,1287.28,1287.28,1287.28
1994-07-07,1292.0,1292.0,1292.0,1292.0
1994-07-08,1297.6,1297.6,1297.6,1297.6
1994-07-11,1307.31,1307.31,1307.31,1307.31
1994-07-12,1297.31,1297.31,1297.31,1297.31
1994-07-13,1310.64,1310.64,1310.64,1310.64
1994-07-14,1314.0,1314.0,1314.0,1314.0
1994-07-15,1327.15,1327.15,1327.15,1327.15
1994-07-18,1338.19,1338.19,1338.19,1338.19
1994-07-19,1354.19,1354.19,1354.19,1354.19
1994-07-20,1353.32,1353.32,1353.32,1353.32
1994-07-21,1354.42,1354.42,1354.42,1354.42
1994-07-22,1367.05,1367.05,1367.05,1367.05
1994-07-25,1366.36,1366.36,1366.36,1366.36
1994-07-26,1370.81,1370.81,1370.81,1370.81
1994-07-27,1360.05,1360.05,1360.05,1360.05
1994-07-28,1357.62,1357.62,1357.62,1357.62
1994-07-29,1373.6,1373.6,1373.6,1373.6
1994-08-01,1380.36,1380.36,1380.36,1380.36
1994-08-02,1398.24,1398.24,1398.24,1398.24
1994-08-03,1401.79,1401.79,1401.79,1401.79
1994-08-04,1396.72,1396.72,1396.72,1396.72
1994-08-05,1397.49,1397.49,1397.49,1397.49
1994-08-08,1396.94,1396.94,1396.94,1396.94
1994-08-09,1381.63,1381.63,1381.63,1381.63
1994-08-10,1373.03,1373.03,1373.03,1373.03
1994-08-11,1369.94,1369.94,1369.94,1369.94
1994-08-12,1350.68,1350.68,1350.68,1350.68
1994-08-15,1353.01,1353.01,1353.01,1353.01
1994-08-16,1355.39,1355.39,1355.39,1355.39
1994-08-17,1363.02,1363.02,1363.02,1363.02
1994-08-18,1352.49,1352.49,1352.49,1352.49
1994-08-19,1352.22,1352.22,1352.22,1352.22
1994-08-22,1341.66,1341.66,1341.66,1341.66
1994-08-23,1347.0,1347.0,1347.0,1347.0
1994-08-24,1356.09,1356.09,1356.09,1356.09
1994-08-25,1369.09,1369.09,1369.09,1369.09
1994-08-26,1383.31,1383.31,1383.31,1383.31
1994-08-29,1397.07,1397.07,1397.07,1397.07
1994-08-30,1394.68,1394.68,1394.68,1394.68
1994-08-31,1397.12,1397.12,1397.12,1397.12
1994-09-01,1384.0,1384.0,1384.0,1384.0
1994-09-02,1383.88,1383.88,1383.88,1383.88
1994-09-05,1368.69,1368.69,1368.69,1368.69
1994-09-06,1354.66,1354.66,1354.66,1354.66
1994-09-07,1359.5,1359.5,1359.5,1359.5
1994-09-08,1367.16,1367.16,1367.16,1367.16
1994-09-09,1362.97,1362.97,1362.97,1362.97
1994-09-12,1352.29,1352.29,1352.29,1352.29
1994-09-13,1350.94,1350.94,1350.94,1350.94
1994-09-14,1343.46,1343.46,1343.46,1343.46
1994-09-15,1351.45,1351.45,1351.45,1351.45
1994-09-16,1342.28,1342.28,1342.28,1342.28
1994-09-19,1332.83,1332.83,1332.83,1332.83
1994-09-20,1321.61,1321.61,1321.61,1321.61
1994-09-21,1319.69,1319.69,1319.69,1319.69
1994-09-22,1314.59,1314.59,1314.59,1314.59
1994-09-23,1327.59,1327.59,1327.59,1327.59
1994-09-26,1319.29,1319.29,1319.29,1319.29
1994-09-27,1317.98,1317.98,1317.98,1317.98
1994-09-28,1329.13,1329.13,1329.13,1329.13
